S_d, S_n, Mask Mean FA, AUC, Theta 1 Mask Mean, Theta 1 Mask Std, Phi 1 Mask Mean, Phi 1 Mask Std, Theta 2 Mask Mean, Theta 2 Mask Std, Phi 2 Mask Mean, Phi 2 Mask Std, npeaks, Mask Fraction
0.833333, 0.833333, 0.456165, 0.325467, 1.4031052589416504, 0.6532750129699707, 2.8400418758392334, 1.9872623682022095,1.2415879964828491, 0.7261138558387756, 2.9177441596984863, 1.8802301883697510,9.00, 0.1565188196721312
0.833333, 1.666667, 0.293696, 0.334776, 1.4347039461135864, 0.6392253637313843, 2.8977751731872559, 2.0975105762481689,1.0066475868225098, 0.7551816701889038, 2.9900743961334229, 1.8482570648193359,10.00, 0.1565188196721312
0.833333, 2.500000, 0.249428, 0.366634, 1.4553288221359253, 0.6052731871604919, 3.0853149890899658, 2.2487850189208984,0.6661744713783264, 0.6547840833663940, 3.0614809989929199, 1.8814470767974854,6.00, 0.1565188196721312
0.833333, 3.333333, 0.223818, 0.379063, 1.4947168827056885, 0.5480742454528809, 3.3251447677612305, 2.3861443996429443,0.4438762366771698, 0.5115800499916077, 2.9943060874938965, 1.9418175220489502,5.00, 0.1565188196721312
0.833333, 4.166667, 0.204671, 0.381803, 1.5401506423950195, 0.4740546941757202, 3.5599641799926758, 2.4801146984100342,0.3645211756229401, 0.4334961473941803, 2.7558662891387939, 2.0241665840148926,6.00, 0.1565188196721312
0.833333, 5.000000, 0.189889, 0.387007, 1.5473551750183105, 0.4140520095825195, 3.7681436538696289, 2.5028626918792725,0.3378089368343353, 0.3711644709110260, 2.4193179607391357, 2.0626783370971680,5.00, 0.1565188196721312
0.833333, 5.833333, 0.178367, 0.394996, 1.5416091680526733, 0.3690217137336731, 3.9084892272949219, 2.4792492389678955,0.3454970121383667, 0.3385914862155914, 2.0417621135711670, 1.9937702417373657,4.00, 0.1565188196721312
0.833333, 6.666667, 0.169096, 0.402374, 1.5293430089950562, 0.3372095525264740, 4.0207157135009766, 2.4560148715972900,0.3703344762325287, 0.3182062506675720, 1.7144645452499390, 1.8497804403305054,4.00, 0.1565188196721312
0.833333, 7.500000, 0.161443, 0.406866, 1.5225046873092651, 0.3159189224243164, 4.0820794105529785, 2.4741725921630859,0.4077144563198090, 0.3057221174240112, 1.5091791152954102, 1.7469310760498047,4.00, 0.1565188196721312
0.833333, 8.333333, 0.155045, 0.407738, 1.5076441764831543, 0.3014892935752869, 4.1060214042663574, 2.5207998752593994,0.4538419246673584, 0.2965528368949890, 1.3446915149688721, 1.6424039602279663,5.00, 0.1565188196721312
0.833333, 9.166667, 0.149690, 0.405119, 1.4874372482299805, 0.2907821238040924, 4.1077113151550293, 2.5648686885833740,0.5094062089920044, 0.3011931777000427, 1.2072553634643555, 1.5292309522628784,4.00, 0.1565188196721312
0.833333, 10.000000, 0.145238, 0.400035, 1.4733028411865234, 0.2854292988777161, 4.0601487159729004, 2.6150784492492676,0.5700981020927429, 0.3120073378086090, 1.1381632089614868, 1.4940829277038574,5.00, 0.1565188196721312
0.833333, 10.833333, 0.141563, 0.393892, 1.4642353057861328, 0.2862256169319153, 3.9986536502838135, 2.6675631999969482,0.6371389031410217, 0.3478662371635437, 1.0791935920715332, 1.4224883317947388,4.00, 0.1565188196721312
0.833333, 11.666667, 0.138558, 0.387695, 1.4446457624435425, 0.2865590751171112, 3.9514050483703613, 2.7089130878448486,0.7034793496131897, 0.3790987730026245, 1.0618456602096558, 1.4037955999374390,3.00, 0.1565188196721312
0.833333, 12.500000, 0.136136, 0.382058, 1.4158492088317871, 0.2867411971092224, 3.9225685596466064, 2.7557747364044189,0.7739746570587158, 0.4129024446010590, 1.1000081300735474, 1.4630676507949829,3.00, 0.1565188196721312
0.833333, 13.333333, 0.134212, 0.377307, 1.3882254362106323, 0.2875892519950867, 3.8315839767456055, 2.7994189262390137,0.8586315512657166, 0.4644244313240051, 1.2401546239852905, 1.6148383617401123,4.00, 0.1565188196721312
0.833333, 14.166667, 0.132703, 0.373542, 1.3643743991851807, 0.2892884314060211, 3.7360098361968994, 2.8362972736358643,0.9294757843017578, 0.4923522472381592, 1.4062216281890869, 1.7706836462020874,4.00, 0.1565188196721312
0.833333, 15.000000, 0.131545, 0.370739, 1.3432086706161499, 0.2908027172088623, 3.6181745529174805, 2.8690102100372314,0.9923813343048096, 0.5114915370941162, 1.5194444656372070, 1.8552771806716919,5.00, 0.1565188196721312
0.833333, 15.833333, 0.130666, 0.368818, 1.3204326629638672, 0.2891633808612823, 3.4976205825805664, 2.8952951431274414,1.0295301675796509, 0.5037866830825806, 1.5794564485549927, 1.9171624183654785,4.00, 0.1565188196721312
0.833333, 16.666667, 0.130006, 0.367722, 1.2994282245635986, 0.2875638902187347, 3.3727073669433594, 2.9118883609771729,1.0560920238494873, 0.4881790578365326, 1.6296579837799072, 1.9803876876831055,2.00, 0.1565188196721312
1.666667, 0.833333, 0.582625, 0.363730, 1.3396251201629639, 0.6920424699783325, 2.8507308959960938, 2.0590114593505859,1.1176602840423584, 0.7465603351593018, 2.9788432121276855, 1.9192519187927246,6.00, 0.1565188196721312
1.666667, 1.666667, 0.479100, 0.461166, 1.3835080862045288, 0.7024329900741577, 2.9312303066253662, 2.1641974449157715,0.7922345399856567, 0.7451460361480713, 3.0360338687896729, 1.8958598375320435,9.00, 0.1565188196721312
1.666667, 2.500000, 0.454040, 0.565699, 1.4317357540130615, 0.6791898012161255, 3.1303656101226807, 2.2776825428009033,0.4513750672340393, 0.5885784029960632, 2.9877078533172607, 1.9290322065353394,7.00, 0.1565188196721312
1.666667, 3.333333, 0.421644, 0.630250, 1.4853142499923706, 0.6208545565605164, 3.4291415214538574, 2.3201365470886230,0.3392335772514343, 0.4965442121028900, 2.8476765155792236, 2.0015087127685547,7.00, 0.1565188196721312
1.666667, 4.166667, 0.382384, 0.662713, 1.5130014419555664, 0.5619761347770691, 3.6475741863250732, 2.3113934993743896,0.2793376147747040, 0.3942720293998718, 2.6101536750793457, 2.0599825382232666,8.00, 0.1565188196721312
1.666667, 5.000000, 0.345777, 0.674121, 1.5192075967788696, 0.5217368006706238, 3.7895870208740234, 2.2944202423095703,0.2450980395078659, 0.2753501534461975, 2.2718205451965332, 2.0530984401702881,5.00, 0.1565188196721312
1.666667, 5.833333, 0.314848, 0.673077, 1.5143594741821289, 0.4933061599731445, 3.9149210453033447, 2.2675070762634277,0.2409761250019073, 0.1926766335964203, 1.9641922712326050, 1.9721763134002686,6.00, 0.1565188196721312
1.666667, 6.666667, 0.289113, 0.663365, 1.5044349431991577, 0.4735958576202393, 3.9961106777191162, 2.2514128684997559,0.2554804086685181, 0.1527036279439926, 1.6857625246047974, 1.8251643180847168,7.00, 0.1565188196721312
1.666667, 7.500000, 0.267581, 0.647952, 1.4936488866806030, 0.4633948802947998, 4.0401015281677246, 2.2606978416442871,0.2782612740993500, 0.1367654949426651, 1.4432153701782227, 1.6251335144042969,7.00, 0.1565188196721312
1.666667, 8.333333, 0.249405, 0.628802, 1.4798300266265869, 0.4601607918739319, 4.0221009254455566, 2.3098587989807129,0.3046185970306396, 0.1273674666881561, 1.2805267572402954, 1.4504369497299194,6.00, 0.1565188196721312
1.666667, 9.166667, 0.233976, 0.607197, 1.4523334503173828, 0.4619620442390442, 3.9491915702819824, 2.3791291713714600,0.3330661952495575, 0.1204247400164604, 1.1629438400268555, 1.2946193218231201,6.00, 0.1565188196721312
1.666667, 10.000000, 0.220871, 0.584315, 1.4261540174484253, 0.4712390601634979, 3.8278210163116455, 2.4531288146972656,0.3625735342502594, 0.1172614768147469, 1.0803908109664917, 1.1654304265975952,5.00, 0.1565188196721312
1.666667, 10.833333, 0.209735, 0.561287, 1.4031310081481934, 0.4853428900241852, 3.6474425792694092, 2.5088899135589600,0.3922230303287506, 0.1164000853896141, 1.0126051902770996, 1.0475430488586426,3.00, 0.1565188196721312
1.666667, 11.666667, 0.200283, 0.539084, 1.3742691278457642, 0.4993433952331543, 3.5259706974029541, 2.5390760898590088,0.4215767979621887, 0.1167533919215202, 0.9452378749847412, 0.9168452024459839,3.00, 0.1565188196721312
1.666667, 12.500000, 0.192289, 0.518452, 1.3378078937530518, 0.5084157586097717, 3.4401643276214600, 2.5660307407379150,0.4505396783351898, 0.1182215288281441, 0.8931970000267029, 0.8054249286651611,4.00, 0.1565188196721312
1.666667, 13.333333, 0.185537, 0.499836, 1.2926365137100220, 0.5090777873992920, 3.3309407234191895, 2.6124048233032227,0.4790372848510742, 0.1207164824008942, 0.8576163649559021, 0.7234100699424744,2.00, 0.1565188196721312
1.666667, 14.166667, 0.179837, 0.483328, 1.2610185146331787, 0.5138802528381348, 3.1258072853088379, 2.6299405097961426,0.5068486928939819, 0.1264176368713379, 0.8463613986968994, 0.7084286212921143,1.00, 0.1565188196721312
1.666667, 15.000000, 0.175033, 0.468858, 1.2217079401016235, 0.5146042108535767, 2.8790531158447266, 2.6564180850982666,0.5339850187301636, 0.1377307474613190, 0.8545107841491699, 0.7537605762481689,1.00, 0.1565188196721312
1.666667, 15.833333, 0.170974, 0.456265, 1.1878942251205444, 0.5175943970680237, 2.5495922565460205, 2.6423575878143311,0.5613590478897095, 0.1606995612382889, 0.8672723770141602, 0.8026257157325745,1.00, 0.1565188196721312
1.666667, 16.666667, 0.167530, 0.445385, 1.1484036445617676, 0.5108291506767273, 2.1117339134216309, 2.5262656211853027,0.5883021354675293, 0.1881287544965744, 0.8800486326217651, 0.8419857025146484,2.00, 0.1565188196721312
2.500000, 0.833333, 0.689751, 0.432655, 1.3378394842147827, 0.7199297547340393, 2.8139910697937012, 2.1278359889984131,1.0425294637680054, 0.7673934102058411, 3.0271935462951660, 1.9421695470809937,3.00, 0.1565188196721312
