S_d, S_n, Mask Mean FA, AUC, Theta 1 Mask Mean, Theta 1 Mask Std, Phi 1 Mask Mean, Phi 1 Mask Std, Theta 2 Mask Mean, Theta 2 Mask Std, Phi 2 Mask Mean, Phi 2 Mask Std, npeaks, Mask Fraction
0.833333, 0.833333, 0.459494, 0.333339, 1.3326675891876221, 0.6945977210998535, 2.8506112098693848, 1.9130525588989258,1.2400836944580078, 0.7213311791419983, 2.9160099029541016, 1.8847345113754272,9.00, 0.1517954098360656
0.833333, 1.666667, 0.302930, 0.351777, 1.2394340038299561, 0.7259327173233032, 2.8498458862304688, 1.8801939487457275,1.0261428356170654, 0.7553047537803650, 3.0032837390899658, 1.8632926940917969,8.00, 0.1517954098360656
0.833333, 2.500000, 0.260346, 0.389499, 1.1249160766601562, 0.7352219820022583, 2.8641571998596191, 1.8484703302383423,0.6941516399383545, 0.6690481305122375, 3.0155971050262451, 1.9094418287277222,5.00, 0.1517954098360656
0.833333, 3.333333, 0.232963, 0.404191, 1.0061287879943848, 0.7149941325187683, 2.8920910358428955, 1.7694566249847412,0.4614427089691162, 0.5226977467536926, 2.8940956592559814, 2.0001087188720703,8.00, 0.1517954098360656
0.833333, 4.166667, 0.210678, 0.404630, 0.9249975681304932, 0.6910278201103210, 2.9816286563873291, 1.7149366140365601,0.3810979425907135, 0.4525941610336304, 2.6784687042236328, 2.0693652629852295,7.00, 0.1517954098360656
0.833333, 5.000000, 0.192790, 0.403670, 0.8818187117576599, 0.6822831630706787, 3.1096663475036621, 1.6885877847671509,0.3452739715576172, 0.3803729414939880, 2.3613414764404297, 2.0781376361846924,8.00, 0.1517954098360656
0.833333, 5.833333, 0.178712, 0.403270, 0.8775877356529236, 0.6929426789283752, 3.1849150657653809, 1.6955996751785278,0.3435758650302887, 0.3345216810703278, 2.0101935863494873, 1.9804297685623169,12.00, 0.1517954098360656
0.833333, 6.666667, 0.167468, 0.401481, 0.8985912203788757, 0.7153915762901306, 3.2548410892486572, 1.7584831714630127,0.3613083958625793, 0.3163309991359711, 1.6931976079940796, 1.8029146194458008,12.00, 0.1517954098360656
0.833333, 7.500000, 0.158267, 0.397347, 0.9205019474029541, 0.7326959371566772, 3.3080914020538330, 1.8485341072082520,0.3892708122730255, 0.3089477419853210, 1.4207793474197388, 1.5838685035705566,11.00, 0.1517954098360656
0.833333, 8.333333, 0.150585, 0.390814, 0.9416071176528931, 0.7441802620887756, 3.3131132125854492, 1.9640352725982666,0.4263820946216583, 0.3135980963706970, 1.2640470266342163, 1.4270278215408325,10.00, 0.1517954098360656
0.833333, 9.166667, 0.144108, 0.382275, 0.9598831534385681, 0.7467736601829529, 3.2524583339691162, 2.0805659294128418,0.4643947184085846, 0.3072788417339325, 1.1515424251556396, 1.2769174575805664,14.00, 0.1517954098360656
