S_d, S_n, Mask Mean FA, AUC, Theta Mask Mean, Theta Mask Std, Phi Mask Mean, Phi Mask Std, npeaks, Mask Fraction
0.833333, 0.833333, 0.478427, 0.360563, 1.4568483829498291, 0.5988012552261353, 2.8532960414886475, 2.0412683486938477,9.00, 0.1144918032786885
0.833333, 1.666667, 0.335743, 0.405587, 1.5195151567459106, 0.5036438703536987, 2.9484858512878418, 2.2416281700134277,9.00, 0.1144918032786885
0.833333, 2.500000, 0.292509, 0.454211, 1.5549086332321167, 0.3584227859973907, 3.1597146987915039, 2.5162358283996582,4.00, 0.1144918032786885
0.833333, 3.333333, 0.259405, 0.465689, 1.5459103584289551, 0.2349936366081238, 3.3371839523315430, 2.7037968635559082,3.00, 0.1144918032786885
0.833333, 4.166667, 0.234212, 0.463973, 1.5329971313476562, 0.1956306993961334, 3.4477112293243408, 2.7429456710815430,4.00, 0.1144918032786885
0.833333, 5.000000, 0.217426, 0.467659, 1.5246098041534424, 0.1885666698217392, 3.5183606147766113, 2.7189323902130127,4.00, 0.1144918032786885
0.833333, 5.833333, 0.205959, 0.470724, 1.5118277072906494, 0.1934325695037842, 3.5279185771942139, 2.7082648277282715,4.00, 0.1144918032786885
0.833333, 6.666667, 0.197107, 0.467968, 1.4944378137588501, 0.2038089036941528, 3.5554759502410889, 2.7135701179504395,4.00, 0.1144918032786885
0.833333, 7.500000, 0.189739, 0.459633, 1.4726670980453491, 0.2154727429151535, 3.5560307502746582, 2.7373421192169189,4.00, 0.1144918032786885
0.833333, 8.333333, 0.183533, 0.448299, 1.4527703523635864, 0.2281952351331711, 3.5474014282226562, 2.7428212165832520,3.00, 0.1144918032786885
0.833333, 9.166667, 0.178400, 0.436554, 1.4264372587203979, 0.2359682917594910, 3.5592031478881836, 2.7612745761871338,3.00, 0.1144918032786885
0.833333, 10.000000, 0.174268, 0.425828, 1.3985904455184937, 0.2402444183826447, 3.5736575126647949, 2.7833642959594727,2.00, 0.1144918032786885
0.833333, 10.833333, 0.171016, 0.416740, 1.3836680650711060, 0.2521653473377228, 3.5604467391967773, 2.7746887207031250,2.00, 0.1144918032786885
0.833333, 11.666667, 0.168507, 0.409368, 1.3798491954803467, 0.2720648646354675, 3.4852271080017090, 2.7439312934875488,2.00, 0.1144918032786885
0.833333, 12.500000, 0.166609, 0.403669, 1.3823459148406982, 0.2962999343872070, 3.3827598094940186, 2.6978566646575928,1.00, 0.1144918032786885
0.833333, 13.333333, 0.165201, 0.399645, 1.3907331228256226, 0.3209533095359802, 3.3027377128601074, 2.6539988517761230,1.00, 0.1144918032786885
0.833333, 14.166667, 0.164180, 0.397308, 1.3868112564086914, 0.3337314128875732, 3.1835193634033203, 2.6340994834899902,1.00, 0.1144918032786885
0.833333, 15.000000, 0.163461, 0.396669, 1.3790569305419922, 0.3406189084053040, 3.0614950656890869, 2.6129660606384277,1.00, 0.1144918032786885
0.833333, 15.833333, 0.162975, 0.397673, 1.3656598329544067, 0.3409862518310547, 2.9823582172393799, 2.6066794395446777,1.00, 0.1144918032786885
0.833333, 16.666667, 0.162663, 0.400157, 1.3599951267242432, 0.3431951105594635, 2.9532380104064941, 2.5922851562500000,1.00, 0.1144918032786885
