S_d, S_n, Mask Mean FA, AUC, Theta Mask Mean, Theta Mask Std, Phi Mask Mean, Phi Mask Std, npeaks, Mask Fraction
0.833333, 0.833333, 0.538508, 0.466702, 1.5127575397491455, 0.5231090784072876, 2.8329427242279053, 2.1939632892608643,8.00, 0.0271475409836066
0.833333, 1.666667, 0.395356, 0.534508, 1.5669536590576172, 0.2640586793422699, 3.0258140563964844, 2.6275088787078857,8.00, 0.0271475409836066
0.833333, 2.500000, 0.331079, 0.570046, 1.5560290813446045, 0.1883841753005981, 3.1902368068695068, 2.7227919101715088,4.00, 0.0271475409836066
0.833333, 3.333333, 0.291972, 0.596102, 1.5444258451461792, 0.1872188895940781, 3.2561833858489990, 2.7097458839416504,5.00, 0.0271475409836066
0.833333, 4.166667, 0.258951, 0.586392, 1.5307327508926392, 0.2086823433637619, 3.2460591793060303, 2.6906754970550537,3.00, 0.0271475409836066
0.833333, 5.000000, 0.231149, 0.548439, 1.5090824365615845, 0.2382710427045822, 3.1337330341339111, 2.6643705368041992,4.00, 0.0271475409836066
0.833333, 5.833333, 0.209737, 0.502675, 1.4836548566818237, 0.2716588079929352, 3.0148530006408691, 2.6433014869689941,5.00, 0.0271475409836066
0.833333, 6.666667, 0.194424, 0.462658, 1.4587774276733398, 0.3013879358768463, 2.9373130798339844, 2.6314916610717773,4.00, 0.0271475409836066
0.833333, 7.500000, 0.184107, 0.433514, 1.4259512424468994, 0.3236585855484009, 2.8155081272125244, 2.6147031784057617,6.00, 0.0271475409836066
0.833333, 8.333333, 0.177557, 0.415451, 1.3986374139785767, 0.3441833555698395, 2.7478671073913574, 2.5747060775756836,6.00, 0.0271475409836066
0.833333, 9.166667, 0.173729, 0.406614, 1.3886233568191528, 0.3714550733566284, 2.7176637649536133, 2.5138950347900391,5.00, 0.0271475409836066
0.833333, 10.000000, 0.171788, 0.404470, 1.3860306739807129, 0.3996114432811737, 2.7535588741302490, 2.4476177692413330,4.00, 0.0271475409836066
0.833333, 10.833333, 0.171071, 0.406797, 1.3589396476745605, 0.4098657369613647, 2.7192654609680176, 2.3996596336364746,4.00, 0.0271475409836066
0.833333, 11.666667, 0.171091, 0.412019, 1.3420208692550659, 0.4163958728313446, 2.7100956439971924, 2.3670854568481445,3.00, 0.0271475409836066
0.833333, 12.500000, 0.171529, 0.419154, 1.3516198396682739, 0.4288855791091919, 2.7546167373657227, 2.3346376419067383,3.00, 0.0271475409836066
0.833333, 13.333333, 0.172181, 0.427506, 1.3621140718460083, 0.4370742440223694, 2.7908797264099121, 2.3148660659790039,4.00, 0.0271475409836066
0.833333, 14.166667, 0.172930, 0.436642, 1.3844654560089111, 0.4473395049571991, 2.8623640537261963, 2.2860860824584961,3.00, 0.0271475409836066
0.833333, 15.000000, 0.173710, 0.446370, 1.3960856199264526, 0.4508266448974609, 2.9565839767456055, 2.2907505035400391,3.00, 0.0271475409836066
0.833333, 15.833333, 0.174482, 0.456509, 1.4080862998962402, 0.4534758031368256, 2.9987196922302246, 2.2830467224121094,3.00, 0.0271475409836066
0.833333, 16.666667, 0.175222, 0.466793, 1.4149776697158813, 0.4538247585296631, 3.0051207542419434, 2.2799010276794434,3.00, 0.0271475409836066
1.666667, 0.833333, 0.726847, 0.583953, 1.5619032382965088, 0.4405046999454498, 2.8837800025939941, 2.4621338844299316,7.00, 0.0271475409836066
1.666667, 1.666667, 0.593627, 0.646934, 1.5682662725448608, 0.2295263409614563, 3.1379554271697998, 2.7969489097595215,7.00, 0.0271475409836066
1.666667, 2.500000, 0.502980, 0.699861, 1.5607411861419678, 0.1881641447544098, 3.2598466873168945, 2.7975435256958008,4.00, 0.0271475409836066
1.666667, 3.333333, 0.437360, 0.724186, 1.5501688718795776, 0.1913762688636780, 3.2862787246704102, 2.7519512176513672,6.00, 0.0271475409836066
1.666667, 4.166667, 0.380083, 0.702505, 1.5335037708282471, 0.2150963842868805, 3.2491111755371094, 2.7243344783782959,6.00, 0.0271475409836066
1.666667, 5.000000, 0.331052, 0.653390, 1.5120546817779541, 0.2520639598369598, 3.1713430881500244, 2.7058553695678711,4.00, 0.0271475409836066
1.666667, 5.833333, 0.291820, 0.595359, 1.4866300821304321, 0.2975924611091614, 3.0072708129882812, 2.6930742263793945,3.00, 0.0271475409836066
1.666667, 6.666667, 0.262107, 0.541200, 1.4454456567764282, 0.3396528661251068, 2.8898463249206543, 2.6780264377593994,4.00, 0.0271475409836066
1.666667, 7.500000, 0.240494, 0.497364, 1.4130754470825195, 0.3773674070835114, 2.8253183364868164, 2.6284527778625488,3.00, 0.0271475409836066
1.666667, 8.333333, 0.225242, 0.465779, 1.3710726499557495, 0.4036052823066711, 2.7719495296478271, 2.6076292991638184,3.00, 0.0271475409836066
1.666667, 9.166667, 0.214776, 0.445431, 1.3392344713211060, 0.4298047721385956, 2.7173273563385010, 2.5662446022033691,3.00, 0.0271475409836066
1.666667, 10.000000, 0.207818, 0.433755, 1.3106015920639038, 0.4536475539207458, 2.6477475166320801, 2.5071158409118652,3.00, 0.0271475409836066
1.666667, 10.833333, 0.203331, 0.428057, 1.2847546339035034, 0.4754369556903839, 2.5390205383300781, 2.4420278072357178,2.00, 0.0271475409836066
1.666667, 11.666667, 0.200509, 0.426422, 1.2605369091033936, 0.4947265386581421, 2.3290812969207764, 2.3305277824401855,2.00, 0.0271475409836066
1.666667, 12.500000, 0.198763, 0.427715, 1.2243142127990723, 0.5017787814140320, 2.1377730369567871, 2.2240521907806396,2.00, 0.0271475409836066
1.666667, 13.333333, 0.197679, 0.431063, 1.1734097003936768, 0.4898643791675568, 1.9674381017684937, 2.1380190849304199,2.00, 0.0271475409836066
1.666667, 14.166667, 0.196986, 0.435837, 1.1096369028091431, 0.4532977938652039, 1.8176506757736206, 2.0746908187866211,1.00, 0.0271475409836066
1.666667, 15.000000, 0.196523, 0.441575, 1.0754320621490479, 0.4354358911514282, 1.7611488103866577, 2.0392162799835205,2.00, 0.0271475409836066
1.666667, 15.833333, 0.196186, 0.447844, 1.0626109838485718, 0.4362694025039673, 1.7506064176559448, 2.0160620212554932,2.00, 0.0271475409836066
1.666667, 16.666667, 0.195914, 0.454416, 1.0575582981109619, 0.4419277906417847, 1.7505024671554565, 1.9948763847351074,2.00, 0.0271475409836066
2.500000, 0.833333, 0.788612, 0.584329, 1.5571439266204834, 0.4121859967708588, 2.9297544956207275, 2.5686111450195312,5.00, 0.0271475409836066
2.500000, 1.666667, 0.658825, 0.626451, 1.5645036697387695, 0.2468825578689575, 3.1558604240417480, 2.8004891872406006,5.00, 0.0271475409836066
2.500000, 2.500000, 0.572901, 0.695607, 1.5642085075378418, 0.1991398930549622, 3.2365512847900391, 2.7852072715759277,8.00, 0.0271475409836066
2.500000, 3.333333, 0.506478, 0.738902, 1.5598863363265991, 0.1968469470739365, 3.2528376579284668, 2.7494587898254395,7.00, 0.0271475409836066
2.500000, 4.166667, 0.446528, 0.732120, 1.5490363836288452, 0.2150017023086548, 3.1985824108123779, 2.7312154769897461,5.00, 0.0271475409836066
2.500000, 5.000000, 0.393633, 0.695617, 1.5313526391983032, 0.2447571009397507, 3.0865170955657959, 2.7053308486938477,3.00, 0.0271475409836066
2.500000, 5.833333, 0.349468, 0.647442, 1.5063493251800537, 0.2828681766986847, 2.9116582870483398, 2.6836233139038086,4.00, 0.0271475409836066
2.500000, 6.666667, 0.314138, 0.598983, 1.4912936687469482, 0.3298071622848511, 2.8021101951599121, 2.6385262012481689,4.00, 0.0271475409836066
2.500000, 7.500000, 0.286754, 0.556461, 1.4660831689834595, 0.3763729929924011, 2.7186975479125977, 2.5918986797332764,4.00, 0.0271475409836066
2.500000, 8.333333, 0.266028, 0.522545, 1.4470673799514771, 0.4205279648303986, 2.7223067283630371, 2.5361042022705078,3.00, 0.0271475409836066
2.500000, 9.166667, 0.250667, 0.497800, 1.4010019302368164, 0.4504228830337524, 2.7040033340454102, 2.5179224014282227,2.00, 0.0271475409836066
2.500000, 10.000000, 0.239511, 0.480882, 1.3703666925430298, 0.4801976084709167, 2.6766784191131592, 2.4839932918548584,2.00, 0.0271475409836066
2.500000, 10.833333, 0.231524, 0.469972, 1.3365768194198608, 0.5021885633468628, 2.6209461688995361, 2.4453184604644775,2.00, 0.0271475409836066
2.500000, 11.666667, 0.225843, 0.463564, 1.2932698726654053, 0.5124748349189758, 2.5684809684753418, 2.4142866134643555,2.00, 0.0271475409836066
2.500000, 12.500000, 0.221796, 0.460535, 1.2814939022064209, 0.5345995426177979, 2.4548547267913818, 2.3266704082489014,2.00, 0.0271475409836066
2.500000, 13.333333, 0.218877, 0.460107, 1.2409313917160034, 0.5381562113761902, 2.2674162387847900, 2.2393844127655029,2.00, 0.0271475409836066
2.500000, 14.166667, 0.216731, 0.461637, 1.1596500873565674, 0.5066236853599548, 2.0276613235473633, 2.1510529518127441,2.00, 0.0271475409836066
2.500000, 15.000000, 0.215119, 0.464566, 1.1151541471481323, 0.4913760125637054, 1.8970656394958496, 2.0681145191192627,2.00, 0.0271475409836066
2.500000, 15.833333, 0.213879, 0.468482, 1.0898401737213135, 0.4883394539356232, 1.8334909677505493, 2.0144824981689453,2.00, 0.0271475409836066
2.500000, 16.666667, 0.212898, 0.473058, 1.0715415477752686, 0.4892479777336121, 1.7881680727005005, 1.9683433771133423,1.00, 0.0271475409836066
3.333333, 0.833333, 0.794704, 0.533472, 1.5349822044372559, 0.4360217452049255, 2.9427099227905273, 2.5569884777069092,3.00, 0.0271475409836066
3.333333, 1.666667, 0.677229, 0.572933, 1.5519385337829590, 0.2889437973499298, 3.1403236389160156, 2.7561151981353760,4.00, 0.0271475409836066
3.333333, 2.500000, 0.599750, 0.644607, 1.5629318952560425, 0.2351723909378052, 3.1893222332000732, 2.7492988109588623,4.00, 0.0271475409836066
3.333333, 3.333333, 0.537260, 0.703464, 1.5623613595962524, 0.2230380922555923, 3.1942915916442871, 2.7281224727630615,8.00, 0.0271475409836066
3.333333, 4.166667, 0.480814, 0.720971, 1.5529284477233887, 0.2344364970922470, 3.1413371562957764, 2.7305829524993896,7.00, 0.0271475409836066
3.333333, 5.000000, 0.430498, 0.709376, 1.5355223417282104, 0.2578512132167816, 3.0296337604522705, 2.7074813842773438,6.00, 0.0271475409836066
3.333333, 5.833333, 0.387330, 0.683562, 1.5109835863113403, 0.2874078154563904, 2.9018740653991699, 2.6709456443786621,3.00, 0.0271475409836066
3.333333, 6.666667, 0.351425, 0.652670, 1.4882614612579346, 0.3235955834388733, 2.7648813724517822, 2.6380622386932373,4.00, 0.0271475409836066
3.333333, 7.500000, 0.322312, 0.621643, 1.4692242145538330, 0.3674973845481873, 2.6495890617370605, 2.5866358280181885,4.00, 0.0271475409836066
3.333333, 8.333333, 0.299142, 0.593971, 1.4626647233963013, 0.4180124402046204, 2.6669411659240723, 2.5148050785064697,3.00, 0.0271475409836066
3.333333, 9.166667, 0.280985, 0.571491, 1.4434876441955566, 0.4598526358604431, 2.7264163494110107, 2.4680233001708984,2.00, 0.0271475409836066
3.333333, 10.000000, 0.266987, 0.554536, 1.4068750143051147, 0.4880185127258301, 2.7746255397796631, 2.4633684158325195,3.00, 0.0271475409836066
3.333333, 10.833333, 0.256337, 0.542483, 1.3625599145889282, 0.5052523016929626, 2.7198634147644043, 2.4413955211639404,3.00, 0.0271475409836066
3.333333, 11.666667, 0.248305, 0.534525, 1.3336628675460815, 0.5225265622138977, 2.6851198673248291, 2.4157378673553467,3.00, 0.0271475409836066
3.333333, 12.500000, 0.242264, 0.529864, 1.3026508092880249, 0.5345675945281982, 2.5386805534362793, 2.3561043739318848,3.00, 0.0271475409836066
3.333333, 13.333333, 0.237698, 0.527859, 1.2641282081604004, 0.5391322374343872, 2.3964169025421143, 2.2933046817779541,3.00, 0.0271475409836066
3.333333, 14.166667, 0.234216, 0.527898, 1.2101678848266602, 0.5306469202041626, 2.2142167091369629, 2.2118937969207764,3.00, 0.0271475409836066
3.333333, 15.000000, 0.231536, 0.529375, 1.1487421989440918, 0.5099264383316040, 2.0605466365814209, 2.1456968784332275,3.00, 0.0271475409836066
3.333333, 15.833333, 0.229451, 0.531926, 1.1038614511489868, 0.4936295449733734, 1.9661446809768677, 2.0821073055267334,2.00, 0.0271475409836066
3.333333, 16.666667, 0.227806, 0.535240, 1.0834146738052368, 0.4937100410461426, 1.9110996723175049, 2.0283262729644775,2.00, 0.0271475409836066
4.166667, 0.833333, 0.788295, 0.482344, 1.5143516063690186, 0.4664000272750854, 2.9570651054382324, 2.5015082359313965,3.00, 0.0271475409836066
4.166667, 1.666667, 0.682397, 0.523987, 1.5392785072326660, 0.3327359855175018, 3.1725494861602783, 2.7096793651580811,4.00, 0.0271475409836066
4.166667, 2.500000, 0.611102, 0.591055, 1.5515739917755127, 0.2834223806858063, 3.1983804702758789, 2.7101953029632568,5.00, 0.0271475409836066
4.166667, 3.333333, 0.552308, 0.653720, 1.5539920330047607, 0.2626959979534149, 3.1725039482116699, 2.7062394618988037,9.00, 0.0271475409836066
4.166667, 4.166667, 0.500050, 0.688302, 1.5449775457382202, 0.2655254900455475, 3.1536037921905518, 2.7073180675506592,6.00, 0.0271475409836066
4.166667, 5.000000, 0.453426, 0.698267, 1.5296099185943604, 0.2798043191432953, 3.0662977695465088, 2.6961586475372314,6.00, 0.0271475409836066
4.166667, 5.833333, 0.412549, 0.693012, 1.5205110311508179, 0.3032414615154266, 2.8870842456817627, 2.6642196178436279,6.00, 0.0271475409836066
4.166667, 6.666667, 0.377533, 0.679667, 1.5021125078201294, 0.3326871991157532, 2.7594478130340576, 2.6290454864501953,4.00, 0.0271475409836066
4.166667, 7.500000, 0.348342, 0.662432, 1.4788846969604492, 0.3713751435279846, 2.6497240066528320, 2.5832729339599609,4.00, 0.0271475409836066
4.166667, 8.333333, 0.324477, 0.644519, 1.4435530900955200, 0.4113234281539917, 2.6329033374786377, 2.5379209518432617,3.00, 0.0271475409836066
4.166667, 9.166667, 0.305231, 0.628496, 1.4169049263000488, 0.4450416862964630, 2.6364860534667969, 2.4839265346527100,3.00, 0.0271475409836066
4.166667, 10.000000, 0.289935, 0.615737, 1.3917458057403564, 0.4720710813999176, 2.6551539897918701, 2.4453029632568359,3.00, 0.0271475409836066
4.166667, 10.833333, 0.277941, 0.606743, 1.3693902492523193, 0.4962952733039856, 2.6616811752319336, 2.4185440540313721,3.00, 0.0271475409836066
