Resolution,Kind,Interp-pair,MSE,CC,MI
25,warp,bicubic_bilinear,6.183081907792673e-06,0.9991631772343385,2.9586485683671833
25,warp,bicubic_no_interp,2.1927551629471453e-05,0.9970122126053255,2.5727243045572923
25,warp,bilinear_no_interp,1.6162894723764928e-05,0.9978208413763728,2.662132997036682
25,warped,bicubic,8837608770.589159,0.8903401402306476,0.6322786722073481
25,warped,bilinear,8787854184.70802,0.8921354776613102,0.6271389391355968
25,warped,no_interp,8852827783.491312,0.8889103843999573,0.6100262711894027
