Resolution,Kind,Interp-pair,MSE,CC,MI
20,warp,bicubic_bilinear,2.220660758093624e-05,0.9965523636999309,2.3602623869098696
20,warp,bicubic_no_interp,5.035866632419669e-06,0.9991508417641226,2.76303389690615
20,warp,bilinear_no_interp,2.9115795345519633e-05,0.9954324777697542,2.3324176762212474
20,warped,bicubic,8838095213.901133,0.8885977069688628,0.6247264290731369
20,warped,bilinear,8794077619.603863,0.8901464038689626,0.620360753069571
20,warped,no_interp,8852657192.15091,0.88692819567521,0.6042366555302253
