Resolution,Kind,Interp-pair,MSE,CC,MI
100,warp,bicubic_bilinear,6.021333160222997e-05,0.9962624811979297,2.5699284180935456
100,warp,bicubic_no_interp,0.00010855043461989159,0.9927939579677492,2.193759671338715
100,warp,bilinear_no_interp,6.751340620895223e-05,0.9957457838393367,2.510685992064669
100,warped,bicubic,8788644414.410885,0.9003011438626746,0.860652389270932
100,warped,bilinear,8680387004.782515,0.9033361251596055,0.8595585419520015
100,warped,no_interp,8769441351.656204,0.901165015947146,0.8294665774994471
