Resolution,Kind,Interp-pair,MSE,CC,MI
40,warp,bicubic_bilinear,3.057004942840955e-05,0.9973548597814011,2.616218551580045
40,warp,bicubic_no_interp,5.749676353793755e-05,0.9950946302545851,2.4573221628435467
40,warp,bilinear_no_interp,7.017431231997046e-05,0.993442233280551,2.2690392326408055
40,warped,bicubic,8838031106.632883,0.8954449887824434,0.6484101524139851
40,warped,bilinear,8793913213.18781,0.8973013022483913,0.6460308896242464
40,warped,no_interp,8852079138.122246,0.8945157868426461,0.6277609986355656
