S_d, S_n, Mask Mean FA, AUC, Theta 1 Mask Mean, Theta 1 Mask Std, Phi 1 Mask Mean, Phi 1 Mask Std, Theta 2 Mask Mean, Theta 2 Mask Std, Phi 2 Mask Mean, Phi 2 Mask Std, npeaks, Mask Fraction
0.833333, 1.666667, 0.580137, 0.635511, 0.8535117695006600, 0.7547026385492311, 3.0263071544098423, 1.7557888287313037,0.5660015296099168, 0.6689539957320234, 3.1195349502935934, 1.8363229589388410,1.00, 0.1549742080000000
0.833333, 2.083333, 0.576054, 0.688646, 0.6570538882898254, 0.6926182039985699, 3.0834225158899864, 1.6317172694435840,0.3029964328513766, 0.4596132102287292, 3.1946181129280848, 1.8143831974962419,1.00, 0.1549742080000000
0.833333, 2.500000, 0.575748, 0.735693, 0.4773557346622767, 0.5840383526556262, 3.1376098295702999, 1.4874660567113591,0.1337245225314617, 0.1741075986087450, 3.2469355769437120, 1.8039731726005694,1.00, 0.1549742080000000
0.833333, 2.916667, 0.574816, 0.777360, 0.3413928545982901, 0.4543056115084246, 3.1835431728448911, 1.3284848811916772,0.0808150579532759, 0.0584096282822460, 3.2883159104507476, 1.8011976174797577,1.00, 0.1549742080000000
0.833333, 3.333333, 0.570205, 0.816336, 0.2436102463590227, 0.3065257756158400, 3.2214536201663617, 1.1663228283897757,0.0614105816106031, 0.0430371739472286, 3.3149421021823038, 1.7983419625863772,1.00, 0.1549742080000000
0.833333, 3.750000, 0.562144, 0.847659, 0.1923555537994052, 0.2076423597065184, 3.2324346087324685, 1.0184522698105389,0.0508669607632434, 0.0352051015098210, 3.3358063791324253, 1.7908854739863895,1.00, 0.1549742080000000
0.833333, 4.166667, 0.552637, 0.865361, 0.1674979958965750, 0.1587365075572457, 3.2270937957650450, 0.8930561847369601,0.0444152419484290, 0.0299918252400787, 3.3492258923971656, 1.7853043029146043,1.00, 0.1549742080000000
0.833333, 4.583333, 0.543171, 0.873662, 0.1550727362155414, 0.1456573214091914, 3.2237407195420009, 0.7924684216515507,0.0401874351384986, 0.0262612942032208, 3.3563907682666474, 1.7894776088592188,1.00, 0.1549742080000000
0.833333, 5.000000, 0.534392, 0.877205, 0.1457942925054966, 0.1344302893016741, 3.2210469783433120, 0.7142616431578772,0.0372066221539310, 0.0235724244968548, 3.3515723729822651, 1.7961782498182897,1.00, 0.1549742080000000
0.833333, 5.416667, 0.526493, 0.878345, 0.1378363713574607, 0.1236878739856938, 3.2153122719965062, 0.6577815254718836,0.0349816529207481, 0.0216022327980394, 3.3361612568061276, 1.8017791632274143,1.00, 0.1549742080000000
0.833333, 5.833333, 0.519421, 0.878187, 0.1306081571167673, 0.1130023136946778, 3.2128195683354770, 0.6167978852008777,0.0332570857111220, 0.0200891162036936, 3.3306851229603160, 1.8033319550306555,1.00, 0.1549742080000000
0.833333, 6.250000, 0.513019, 0.877079, 0.1236503058527029, 0.0986095436514196, 3.2166520468420257, 0.5859992721476999,0.0318718582973811, 0.0188606880474675, 3.3371684738915652, 1.8015850047043911,1.00, 0.1549742080000000
0.833333, 6.666667, 0.507170, 0.875126, 0.1170725516351130, 0.0815483490882235, 3.2225645807672061, 0.5634430968506252,0.0307200952981367, 0.0178313846805798, 3.3498905454565078, 1.7980805518736631,1.00, 0.1549742080000000
0.833333, 7.083333, 0.501775, 0.872350, 0.1109811673807466, 0.0632099924896361, 3.2272991286529247, 0.5480096237928564,0.0297303943041587, 0.0169545462829759, 3.3690080596586709, 1.7920617005160293,1.00, 0.1549742080000000
0.833333, 7.500000, 0.496741, 0.868732, 0.1056890666458285, 0.0527073426662132, 3.2313947739035673, 0.5402798300044479,0.0288556877441065, 0.0161929198937520, 3.4085547612314673, 1.7793120210969726,1.00, 0.1549742080000000
0.833333, 7.916667, 0.492025, 0.864264, 0.1008726501385214, 0.0455930965368095, 3.2341567584930928, 0.5423339079257046,0.0280713742685560, 0.0155237280840771, 3.4442100474785433, 1.7621588230460001,1.00, 0.1549742080000000
0.833333, 8.333333, 0.487594, 0.858937, 0.0965213512702959, 0.0436115464346144, 3.2367849622543843, 0.5513367131634780,0.0273604142733932, 0.0149351246681667, 3.4698229954731348, 1.7450449150280094,1.00, 0.1549742080000000
0.833333, 8.750000, 0.483409, 0.852749, 0.0924544162715082, 0.0420553824826317, 3.2396418977860666, 0.5638187857920111,0.0267076519302228, 0.0144196951916671, 3.4935108470014402, 1.7280023123469987,1.00, 0.1549742080000000
0.833333, 9.166667, 0.479458, 0.845753, 0.0886652124517440, 0.0408048842738637, 3.2426242894834827, 0.5788407062527507,0.0261029536926947, 0.0139838713581669, 3.5125671689589892, 1.7138637088477184,1.00, 0.1549742080000000
0.833333, 9.583333, 0.475728, 0.838034, 0.0851448827136188, 0.0397715179216959, 3.2470168705897193, 0.5950321286109062,0.0255365680542435, 0.0136384817953304, 3.5329213693871475, 1.6999164413772190,1.00, 0.1549742080000000
0.833333, 10.000000, 0.472196, 0.829687, 0.0818736978492218, 0.0388834761669758, 3.2543242052749735, 0.6119766006841646,0.0250023032357458, 0.0133862851673880, 3.5518775081748597, 1.6856452652150831,1.00, 0.1549742080000000
1.250000, 1.666667, 0.783728, 0.785625, 0.8280038942513214, 0.7913036032641593, 3.0185333227500473, 1.7454573602947312,0.3947991718914928, 0.5658694101750317, 3.1418309681967402, 1.8329112506545444,1.00, 0.1549742080000000
1.250000, 2.083333, 0.790798, 0.845250, 0.6248770384304505, 0.6961766488690384, 3.0717564992150552, 1.5790392451473640,0.1749829456100088, 0.2712758557790886, 3.1826726118615269, 1.8291887342724240,1.00, 0.1549742080000000
1.250000, 2.500000, 0.798906, 0.895920, 0.4654502405895614, 0.5744660398507843, 3.1173424875613702, 1.4000106904104301,0.0982369269927341, 0.1084859652270895, 3.1973123958621437, 1.8353290423142261,1.00, 0.1549742080000000
1.250000, 2.916667, 0.795889, 0.919918, 0.3482955843322944, 0.4407444396741932, 3.1586607750401696, 1.2159440490596751,0.0727229478760753, 0.0667402340270960, 3.2011692962398293, 1.8425788041964404,1.00, 0.1549742080000000
1.250000, 3.333333, 0.782295, 0.925125, 0.2698224832176331, 0.3085627299679455, 3.1687278492987323, 1.0419735611913439,0.0585422364590722, 0.0463802721905905, 3.2221343058273400, 1.8452988509645283,1.00, 0.1549742080000000
1.250000, 3.750000, 0.764193, 0.925309, 0.2267506378259594, 0.2018865563010610, 3.1678284538634269, 0.8949891837151641,0.0494167995955392, 0.0363414860062131, 3.2497958599328429, 1.8453716585623186,1.00, 0.1549742080000000
1.250000, 4.166667, 0.745461, 0.923800, 0.2093753579898896, 0.1629175203625617, 3.1630784670192185, 0.7763198586764054,0.0432083613666942, 0.0311215441670750, 3.2582443177998845, 1.8462343386611604,1.00, 0.1549742080000000
1.250000, 4.583333, 0.727908, 0.922521, 0.2003343229377948, 0.1456661069125345, 3.1572091228556363, 0.6783215687166019,0.0388492993081471, 0.0274005969688342, 3.2642844759218832, 1.8430655029879544,1.00, 0.1549742080000000
1.250000, 5.000000, 0.712135, 0.921892, 0.1935806891858510, 0.1307961193084100, 3.1533238927625291, 0.6050364917324299,0.0357269863280877, 0.0246667664995873, 3.2646384317924166, 1.8399621510760396,1.00, 0.1549742080000000
1.250000, 5.416667, 0.698210, 0.921744, 0.1877649613857239, 0.1180503683005624, 3.1513534170347577, 0.5478930192477789,0.0334462186104385, 0.0225811931416566, 3.2574217825589726, 1.8372006460144359,1.00, 0.1549742080000000
1.250000, 5.833333, 0.685914, 0.921569, 0.1820728126754733, 0.1031363185191268, 3.1506625858356343, 0.5061458985719892,0.0317381138237165, 0.0209315835319935, 3.2456456024825133, 1.8327307080930013,1.00, 0.1549742080000000
1.250000, 6.250000, 0.674906, 0.921250, 0.1763605140924684, 0.0862876669087716, 3.1515769458040945, 0.4773647446043546,0.0304184627963921, 0.0195799205723651, 3.2376217670904817, 1.8264107000064678,1.00, 0.1549742080000000
1.250000, 6.666667, 0.664911, 0.920649, 0.1708190402892731, 0.0712413711780024, 3.1522848334513638, 0.4614233690149053,0.0293528848845339, 0.0184718733347648, 3.2190360263124767, 1.8187298821540530,1.00, 0.1549742080000000
1.250000, 7.083333, 0.655698, 0.919684, 0.1654427934434775, 0.0595732643004027, 3.1538566969986799, 0.4546515615652879,0.0284637087550491, 0.0175605197627930, 3.2014584843962051, 1.8077518742797585,1.00, 0.1549742080000000
1.250000, 7.500000, 0.647063, 0.918335, 0.1603620201603291, 0.0566432334242932, 3.1553527854098000, 0.4522396249357116,0.0276991255516975, 0.0168142943026776, 3.1827074797367612, 1.7958346764958015,1.00, 0.1549742080000000
1.250000, 7.916667, 0.638889, 0.916597, 0.1552540381254882, 0.0545283064770116, 3.1571580424385144, 0.4526923447344657,0.0270294311199925, 0.0162192301244413, 3.1613151330227613, 1.7808713479680318,1.00, 0.1549742080000000
1.250000, 8.333333, 0.631096, 0.914468, 0.1501777853887551, 0.0531966047138773, 3.1594982132284177, 0.4551443015398619,0.0264445575938682, 0.0157552565714017, 3.1484791784813093, 1.7616141342347047,1.00, 0.1549742080000000
1.250000, 8.750000, 0.623604, 0.911950, 0.1451593835816787, 0.0520700779501561, 3.1613909170823926, 0.4589681897031638,0.0259402835276202, 0.0154023099072494, 3.1450941168855246, 1.7386041177329632,1.00, 0.1549742080000000
1.250000, 9.166667, 0.616384, 0.909050, 0.1402513609086621, 0.0510735282531308, 3.1632377287182787, 0.4641072282169340,0.0255170768840954, 0.0151506389679806, 3.1489199787164432, 1.7131988424264082,1.00, 0.1549742080000000
1.250000, 9.583333, 0.609419, 0.905781, 0.1354957091795921, 0.0501549685612546, 3.1647579027984731, 0.4695329024561737,0.0251759403515199, 0.0149924633250258, 3.1532429335755512, 1.6854424884639319,1.00, 0.1549742080000000
1.250000, 10.000000, 0.602675, 0.902163, 0.1309158094000483, 0.0492751033682721, 3.1661664912881533, 0.4759794766873653,0.0249170206931061, 0.0149190059782819, 3.1683082643404790, 1.6560185688987192,1.00, 0.1549742080000000
