Resolution,Kind,Interp-pair,MSE,CC,MI
50,warped,bicubic,8852773991.923647,0.896907545756394,0.6453032802696751
50,warped,bilinear,8852773991.923647,0.896907545756394,0.6453032802696751
50,warped,no_interp,8852773991.923647,0.896907545756394,0.6453032802696751
